Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Individual,infection,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,Time
SRR3471866,RNA-Seq,101,4024384491,PRJNA320361,SAMN04932878,1392822707,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739224,GSM2141481,AF163,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:36:00Z,1,GSM2141481,Macrophages,SRP074274,2 hr
SRR3471867,RNA-Seq,101,4369380695,PRJNA320361,SAMN04932879,1504250743,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739225,GSM2141482,AF163,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:36:00Z,1,GSM2141482,Macrophages,SRP074274,2 hr
SRR3471868,RNA-Seq,101,3110710110,PRJNA320361,SAMN04932880,1039902415,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739226,GSM2141483,AF165,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:34:00Z,1,GSM2141483,Macrophages,SRP074274,2 hr
SRR3471869,RNA-Seq,101,3360656325,PRJNA320361,SAMN04932881,1120698232,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739227,GSM2141484,AF165,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:35:00Z,1,GSM2141484,Macrophages,SRP074274,2 hr
SRR3471870,RNA-Seq,101,3043440474,PRJNA320361,SAMN04932882,1017270936,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739228,GSM2141485,AF165,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:35:00Z,1,GSM2141485,Macrophages,SRP074274,2 hr
SRR3471871,RNA-Seq,101,4285590388,PRJNA320361,SAMN04932883,1499259505,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739229,GSM2141486,AF167,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:36:00Z,1,GSM2141486,Macrophages,SRP074274,2 hr
SRR3471872,RNA-Seq,101,4353198172,PRJNA320361,SAMN04932884,1535153810,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739230,GSM2141487,AF167,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:36:00Z,1,GSM2141487,Macrophages,SRP074274,2 hr
SRR3471873,RNA-Seq,101,4057212319,PRJNA320361,SAMN04932885,1430683149,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739231,GSM2141488,AF167,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141488,Macrophages,SRP074274,2 hr
SRR3471874,RNA-Seq,101,4373385951,PRJNA320361,SAMN04932886,1541126241,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739232,GSM2141489,AF169,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141489,Macrophages,SRP074274,2 hr
SRR3471875,RNA-Seq,101,4195793409,PRJNA320361,SAMN04932887,1471549472,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739233,GSM2141490,AF169,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141490,Macrophages,SRP074274,2 hr
SRR3471876,RNA-Seq,101,4382883284,PRJNA320361,SAMN04932888,1528213473,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739234,GSM2141491,AF169,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141491,Macrophages,SRP074274,2 hr
SRR3471877,RNA-Seq,101,4315479015,PRJNA320361,SAMN04932889,1485670474,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739235,GSM2141492,AF171,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141492,Macrophages,SRP074274,2 hr
SRR3471878,RNA-Seq,101,3974218195,PRJNA320361,SAMN04932890,1378012608,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739236,GSM2141493,AF171,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141493,Macrophages,SRP074274,2 hr
SRR3471879,RNA-Seq,101,3872508064,PRJNA320361,SAMN04932891,1347047332,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739237,GSM2141494,AF171,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:36:00Z,1,GSM2141494,Macrophages,SRP074274,2 hr
SRR3471880,RNA-Seq,101,4721452656,PRJNA320361,SAMN04932892,1611893951,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739238,GSM2141495,AF173,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141495,Macrophages,SRP074274,2 hr
SRR3471881,RNA-Seq,101,4821350544,PRJNA320361,SAMN04932893,1686131839,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739239,GSM2141496,AF173,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141496,Macrophages,SRP074274,2 hr
SRR3471882,RNA-Seq,101,4335401366,PRJNA320361,SAMN04932894,1481054599,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739240,GSM2141497,AF173,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:36:00Z,1,GSM2141497,Macrophages,SRP074274,2 hr
SRR3471883,RNA-Seq,101,3588789267,PRJNA320361,SAMN04932895,1232136147,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739241,GSM2141498,AF175,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141498,Macrophages,SRP074274,2 hr
SRR3471884,RNA-Seq,101,3462930339,PRJNA320361,SAMN04932896,1188292591,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739242,GSM2141499,AF175,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141499,Macrophages,SRP074274,2 hr
SRR3471885,RNA-Seq,101,3820968875,PRJNA320361,SAMN04932897,1306934175,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739243,GSM2141500,AF175,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141500,Macrophages,SRP074274,2 hr
SRR3471886,RNA-Seq,101,3633080999,PRJNA320361,SAMN04932898,1259159512,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739244,GSM2141501,AF177,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141501,Macrophages,SRP074274,2 hr
SRR3471887,RNA-Seq,101,4042625394,PRJNA320361,SAMN04932899,1412856053,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739245,GSM2141502,AF177,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141502,Macrophages,SRP074274,2 hr
SRR3471888,RNA-Seq,101,3981318798,PRJNA320361,SAMN04932900,1387020381,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739246,GSM2141503,AF177,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141503,Macrophages,SRP074274,2 hr
SRR3471889,RNA-Seq,101,3917308634,PRJNA320361,SAMN04932781,1354708191,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739247,GSM2141504,AF179,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141504,Macrophages,SRP074274,2 hr
SRR3471890,RNA-Seq,101,4182558369,PRJNA320361,SAMN04932782,1441603907,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739248,GSM2141505,AF179,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141505,Macrophages,SRP074274,2 hr
SRR3471891,RNA-Seq,101,3924283088,PRJNA320361,SAMN04932783,1355008811,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739249,GSM2141506,AF179,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141506,Macrophages,SRP074274,2 hr
SRR3471892,RNA-Seq,101,3709051280,PRJNA320361,SAMN04932784,1258931738,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739250,GSM2141507,AF181,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141507,Macrophages,SRP074274,2 hr
SRR3471893,RNA-Seq,101,3747560560,PRJNA320361,SAMN04932785,1277783707,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739251,GSM2141508,AF181,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141508,Macrophages,SRP074274,2 hr
SRR3471894,RNA-Seq,101,3742006570,PRJNA320361,SAMN04932786,1272873210,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739252,GSM2141509,AF181,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141509,Macrophages,SRP074274,2 hr
SRR3471895,RNA-Seq,101,3165016093,PRJNA320361,SAMN04932787,1070505792,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739253,GSM2141510,AF183,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141510,Macrophages,SRP074274,2 hr
SRR3471896,RNA-Seq,101,3329296734,PRJNA320361,SAMN04932788,1114045653,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739254,GSM2141511,AF183,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141511,Macrophages,SRP074274,2 hr
SRR3471897,RNA-Seq,101,3289258819,PRJNA320361,SAMN04932789,1101770064,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739255,GSM2141512,AF183,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141512,Macrophages,SRP074274,2 hr
SRR3471898,RNA-Seq,101,3437851231,PRJNA320361,SAMN04932790,1146574121,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739256,GSM2141513,AF185,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141513,Macrophages,SRP074274,2 hr
SRR3471899,RNA-Seq,101,3313251672,PRJNA320361,SAMN04932791,1107508137,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739257,GSM2141514,AF185,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141514,Macrophages,SRP074274,2 hr
SRR3471900,RNA-Seq,101,2877575648,PRJNA320361,SAMN04932792,965476356,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739258,GSM2141515,AF185,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141515,Macrophages,SRP074274,2 hr
SRR3471901,RNA-Seq,101,3552000522,PRJNA320361,SAMN04932793,1198864441,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739259,GSM2141516,AF187,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141516,Macrophages,SRP074274,2 hr
SRR3471902,RNA-Seq,101,3089838763,PRJNA320361,SAMN04932794,1046406317,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739260,GSM2141517,AF187,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141517,Macrophages,SRP074274,2 hr
SRR3471903,RNA-Seq,101,3205777572,PRJNA320361,SAMN04932795,1108572883,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739261,GSM2141518,AF187,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141518,Macrophages,SRP074274,2 hr
SRR3471904,RNA-Seq,101,3738890417,PRJNA320361,SAMN04932796,1274013966,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739262,GSM2141519,AF189,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:37:00Z,1,GSM2141519,Macrophages,SRP074274,2 hr
SRR3471905,RNA-Seq,101,3840477530,PRJNA320361,SAMN04932797,1311948664,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739263,GSM2141520,AF189,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141520,Macrophages,SRP074274,2 hr
SRR3471906,RNA-Seq,101,3829223100,PRJNA320361,SAMN04932798,1310031791,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739264,GSM2141521,AF189,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141521,Macrophages,SRP074274,2 hr
SRR3471907,RNA-Seq,101,3432470456,PRJNA320361,SAMN04932799,1199628513,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739265,GSM2141522,AF191,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141522,Macrophages,SRP074274,2 hr
SRR3471908,RNA-Seq,101,4052071419,PRJNA320361,SAMN04932800,1390662099,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739266,GSM2141523,AF191,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141523,Macrophages,SRP074274,2 hr
SRR3471909,RNA-Seq,101,4352867599,PRJNA320361,SAMN04932801,1494161782,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739267,GSM2141524,AF191,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141524,Macrophages,SRP074274,2 hr
SRR3471910,RNA-Seq,101,3757971236,PRJNA320361,SAMN04932802,1327545718,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739268,GSM2141525,AF193,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141525,Macrophages,SRP074274,2 hr
SRR3471911,RNA-Seq,101,3944203520,PRJNA320361,SAMN04932803,1374168822,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739269,GSM2141526,AF193,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141526,Macrophages,SRP074274,2 hr
SRR3471912,RNA-Seq,101,3317776270,PRJNA320361,SAMN04932804,1187197069,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739270,GSM2141527,AF193,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141527,Macrophages,SRP074274,2 hr
SRR3471913,RNA-Seq,101,3345645503,PRJNA320361,SAMN04932805,1168419809,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739271,GSM2141528,AF195,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141528,Macrophages,SRP074274,2 hr
SRR3471914,RNA-Seq,101,3422458124,PRJNA320361,SAMN04932806,1200097831,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739272,GSM2141529,AF195,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:38:00Z,1,GSM2141529,Macrophages,SRP074274,2 hr
SRR3471915,RNA-Seq,101,3651425932,PRJNA320361,SAMN04932807,1278994995,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739273,GSM2141530,AF195,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141530,Macrophages,SRP074274,2 hr
SRR3471916,RNA-Seq,100,3389061600,PRJNA320361,SAMN04932808,2263296939,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739274,GSM2141531,AF55,Listeria,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141531,Macrophages,SRP074274,2 hr
SRR3471917,RNA-Seq,100,3031086300,PRJNA320361,SAMN04932809,2023348267,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739275,GSM2141532,AF55,Salmonella,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:45:00Z,1,GSM2141532,Macrophages,SRP074274,2 hr
SRR3471918,RNA-Seq,101,5372200908,PRJNA320361,SAMN04933073,1868224275,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739276,GSM2141533,AF75,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141533,Macrophages,SRP074274,2 hr
SRR3471919,RNA-Seq,101,3830012617,PRJNA320361,SAMN04933074,1335699156,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739277,GSM2141534,AF75,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141534,Macrophages,SRP074274,2 hr
SRR3471920,RNA-Seq,101,3739337948,PRJNA320361,SAMN04933075,1337905527,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739278,GSM2141535,AF75,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:40:00Z,1,GSM2141535,Macrophages,SRP074274,2 hr
SRR3471921,RNA-Seq,101,3777795617,PRJNA320361,SAMN04933076,1722065250,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739279,GSM2141536,AF89,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141536,Macrophages,SRP074274,2 hr
SRR3471922,RNA-Seq,101,3749287862,PRJNA320361,SAMN04933077,1716011603,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739280,GSM2141537,AF91,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:39:00Z,1,GSM2141537,Macrophages,SRP074274,2 hr
SRR3471923,RNA-Seq,101,3481883191,PRJNA320361,SAMN04932810,1558633928,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739281,GSM2141538,AF93,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:47:00Z,1,GSM2141538,Macrophages,SRP074274,2 hr
